Trial,ParticipantID,SearchOrder,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
6,2_2_f2,2,44,147,1601,1487.7,71.7,10779,10925,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,45,179,1669,981.2,67.3,10982,11160,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,46,274,1667,945.5,90.9,11176,11449,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,47,152,1684,605.2,76.2,11499,11650,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,48,263,1660,485.9,35.6,11676,11938,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,49,150,1638,683.1,87.5,11981,12130,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,50,232,1599,652.9,83.5,12149,12380,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,51,246,1652,288.9,240.4,12427,12672,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,74,320,1863,241.2,771,19041,19360,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,75,185,1808,234.4,732.9,19376,19560,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,76,210,1792,317.9,362.8,19620,19829,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,77,220,1723,333.4,319.7,19849,20068,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,78,432,1537,271.7,203.4,20110,20541,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,79,202,1445,342.3,151.7,20567,20768,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,80,242,1409,750.2,110.9,20823,21064,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,81,148,1408,692.8,56.9,21092,21239,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,82,219,1412,1138.9,49.3,21292,21510,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,83,155,1450,1036.4,95,21539,21693,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,84,223,1403,1507.8,184.7,21747,21969,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,1,1,1393,835.9,503.3,46,46,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,2,399,1456,845.8,508.6,52,450,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,3,182,1454,862.2,620.6,494,675,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,4,229,1527,609.8,651.8,722,950,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,5,268,1566,717.4,506.3,977,1244,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,6,221,1555,969.4,383.3,1276,1496,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,7,168,1617,969.1,202.7,1536,1703,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,8,162,1666,828.4,206.3,1741,1902,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,9,188,1614,897.3,84.7,1945,2132,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,10,161,1670,533.2,69.8,2185,2345,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,11,135,1650,931.8,61.5,2400,2534,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,12,116,1678,903.8,65.9,2553,2668,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,13,298,1696,284.2,197.9,2730,3027,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,14,214,1653,378,737.5,3215,3428,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,15,255,1605,470.3,596.4,3462,3716,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,16,425,1650,319.1,633,3762,4186,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,17,185,1666,461.5,679.8,4214,4398,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,18,149,1697,449.4,704.8,4423,4571,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,19,204,1745,565.3,884.2,4618,4821,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,20,240,1759,594.9,873.8,4843,5082,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,21,259,1796,640.4,965.8,5108,5366,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,22,148,1775,788.8,851.2,5407,5554,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,23,340,1782,788.2,798.2,5574,5913,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,24,159,1768,814.3,946.9,5948,6106,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,64,312,1836,807.8,744.2,16001,16312,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,65,197,1890,827.9,858.7,16342,16538,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,66,352,1902,834.4,916.1,16571,16922,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,2_2_f2,2,67,174,1865,987.1,1044.4,16955,17128,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
6,3_1_f1,1,1,379,1718,903,657.7,7,385,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,11,158,2014,276.1,554.6,3048,3205,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,12,190,2033,288.7,512.6,3222,3411,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,13,487,2103,429.2,629.8,3468,3954,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,14,325,2204,457.1,773.5,4001,4325,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,2,199,1691,747.2,530.9,430,628,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,3,132,1719,655.1,510.7,667,798,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,4,241,1742,413.8,320.8,847,1087,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,5,277,1759,309.3,190.8,1120,1396,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,10,239,2010,331.9,382.8,2745,2983,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,37,243,2012,810.8,353.2,10727,10969,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,38,319,1979,799,397.6,10990,11308,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,39,285,2031,863.2,554.9,11356,11640,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,40,199,2147,857.1,622.8,11665,11863,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,41,324,2218,831.5,731,11919,12242,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,42,153,2201,915.9,857.9,12288,12440,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,43,254,2202,920.6,825.1,12450,12703,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,44,161,2105,969,883.8,12744,12904,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,45,41,1975,960.9,783.5,12916,12956,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,6,246,1765,283.6,183,1418,1663,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,7,318,1871,429.6,329.1,1710,2027,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,8,242,1959,314.3,384.3,2068,2309,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,9,346,1955,456.4,331.9,2350,2695,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,51,284,2283,982.4,665.3,14454,14737,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,52,288,2307,979.4,473,14782,15069,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,53,651,2216,970.9,426.7,15097,15747,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,54,236,2294,977.1,324.6,15790,16025,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,55,164,2308,961.9,259.9,16053,16216,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,15,306,2281,497.7,816.9,4356,4661,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,16,84,2318,431.2,920.7,4705,4788,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,17,280,2374,592.7,869.5,4829,5108,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,46,245,2068,1004.7,755.6,12999,13243,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,47,212,2040,1110.7,825.8,13285,13496,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,48,324,2177,1107.6,771,13525,13848,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,49,258,2253,1135.5,705.9,13887,14144,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,50,251,2265,1112.7,676.1,14163,14413,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,23,144,2504,663.3,977,6719,6862,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,24,279,2486,732.5,917.9,6888,7166,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,25,250,2457,750.7,884,7189,7438,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,26,292,2461,709.7,767.4,7479,7770,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,27,218,2487,666.2,744.5,7792,8009,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,28,357,2442,693.3,564.1,8055,8411,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,29,292,2318,656.2,460.7,8441,8732,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,30,229,2165,623.3,356.1,8773,9001,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,18,260,2404,514.9,959.7,5149,5408,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,19,219,2411,411.7,980.2,5448,5666,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,20,151,2426,356.3,976.9,5702,5852,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,21,440,2412,366,838.6,5893,6332,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,22,301,2472,599.7,972.1,6385,6685,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,36,207,2007,860.2,345.3,10496,10702,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,64,199,1897,1134.8,91.8,18194,18392,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,65,277,1906,1120.7,50,18437,18713,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,66,327,1872,1221.5,65.3,18753,19079,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,67,176,1854,1303.9,199.5,19134,19309,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,68,443,1847,1297.5,152.6,19329,19771,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,56,34,2242,946.8,38.4,16266,16299,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,57,147,2164,974.5,76.2,16318,16464,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,31,189,2052,639.9,239.8,9037,9225,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,32,276,1973,623.5,137.3,9257,9532,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,33,197,1946,465.4,181.8,9574,9770,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,34,319,1945,649.2,73.8,9813,10131,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,35,267,1939,796.8,166.2,10181,10447,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,63,377,1840,1083.3,128.7,17781,18157,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,59,57,2079,1071,75.9,16556,16612,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,69,223,1921,1219.1,365.4,19838,20060,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,70,140,1929,1206.8,606.9,20121,20260,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,58,62,2112,1029.7,97.7,16484,16545,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,71,271,1954,1241.2,473.7,20309,20579,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,60,285,1942,884.4,102.7,16651,16935,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,61,406,1813,998.6,115.1,16975,17380,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,62,343,1796,1033.1,110.5,17400,17742,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,72,95,1957,1150.1,684.4,20632,20726,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,73,301,2026,1189.8,616.5,20755,21055,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_1_f1,1,74,79,2073,1222.5,699.2,21102,21180,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,3_2_f,NA,7,51,2301,985.7,425.8,6291,6341,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,3,1433,1944,956.2,417.5,810,2242,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,4,143,2290,878.9,695.2,2292,2434,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,1,401,1882,808.1,493.8,38,438,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,2,335,1787,974,423.4,463,797,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,6,2526,2101,957.6,420.9,3737,6262,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,3_2_f,NA,5,1240,2186,826.6,676.4,2454,3693,SocialEngagement,female,m_pl_o1_div_+o,NA,m,div,+o
6,4_1_F,NA,12,121,2008,953.7,488.3,6220,6340,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,6,706,1987,965.1,712.2,3059,3764,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,10,578,1900,965.4,483.9,4989,5566,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,4,217,2006,963.5,647.6,2047,2263,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,5,706,1986,980.7,492.1,2308,3013,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,7,567,1905,967.8,464,3814,4380,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,3,1357,1751,965.8,483.4,643,1999,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,1,418,1526,780.4,580,16,433,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,11,624,1969,954.8,469.3,5583,6206,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,8,366,1877,957.5,444,4394,4759,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,9,190,1799,959.9,496.8,4784,4973,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_1_F,NA,2,167,1421,930.6,469.4,461,627,SocialEngagement,female,f_pl_o1_dir_-o,NA,f,dir,-o
6,4_2_F1,1,1,464,1928,753.8,547.5,7,470,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,2,185,1911,569.7,659.9,496,680,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,3,312,1882,465.1,596.9,705,1016,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,4,401,1851,1449.3,308.1,1081,1481,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,5,204,1967,1538.4,884,1541,1744,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,6,242,1959,1494,750.7,1786,2027,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,7,198,1876,746.2,71.8,2100,2297,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,8,397,1863,334.3,86.5,2360,2756,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,9,540,1870,504.8,258.2,2803,3342,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,10,611,1780,726.8,39.7,3389,3999,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,11,295,1831,906.5,175.5,4048,4342,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,12,249,1940,899.2,458.7,4389,4637,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,13,314,2021,920,667.7,4679,4992,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,14,246,1954,1583.7,944.8,5044,5289,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,15,183,1779,1582,57.9,5358,5540,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,16,209,1858,424.7,3.1,5623,5831,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,17,120,1921,340.1,50.3,5858,5977,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,18,169,1927,340.3,28.3,5983,6151,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,19,429,1954,516.4,234.1,6211,6639,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,20,190,NA,522.5,222.6,6655,6844,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,21,332,2002,710.6,22.5,6889,7220,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,22,590,2075,697.4,4.7,7237,7826,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,23,17,2135,695.7,-15.8,7840,7856,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,24,233,2063,947.3,-74.2,7920,8152,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,25,317,1976,1143.5,-66.6,8195,8511,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,26,228,1947,1058.3,-42.1,8533,8760,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,27,544,1937,1201.9,-115.9,8786,9329,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,28,375,2036,1198.9,-140.3,9364,9738,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,29,265,2050,1272.9,-158.7,9757,10021,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,30,247,2023,1282.5,-130.2,10028,10274,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,31,192,1883,1469.7,-121.8,10301,10492,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,32,40,1858,1476.4,-101.4,10521,10560,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,33,152,1907,1481.6,-110.3,10594,10745,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,34,117,1964,1480.4,-118.9,10785,10901,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,35,53,1944,1494.4,-109.4,10983,11035,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,36,157,1930,1499.4,-106.6,11084,11240,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,37,90,1965,1500.3,-109.4,11260,11349,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,38,43,2054,1435.5,-66,11407,11449,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,39,141,2096,1435.1,-66.4,11533,11673,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,40,41,2062,1517.7,-59.1,11697,11737,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,41,23,2067,1521.8,-46.7,11837,11859,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,42,514,2059,1351.3,-58.4,11922,12435,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,43,33,2132,1465.5,-56.1,12480,12512,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,44,41,2146,1470.8,-46.2,12534,12574,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,45,21,2159,1473.5,-45.2,12610,12630,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,46,31,2173,1478,-40.5,12692,12722,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,47,563,2192,1481.5,-4.3,12740,13302,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,48,114,2184,1616,20.2,13388,13501,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,49,37,2169,1600.8,-91.1,13855,13891,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,50,603,2192,1629.8,-80,13927,14529,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,51,212,2233,1667.8,-80.5,14547,14758,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,52,147,2382,697.4,157.8,14839,14985,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,53,181,2419,289.1,171.7,15037,15217,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,54,166,2383,224.4,187.6,15236,15401,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,55,404,2412,183.5,227.9,15436,15839,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,56,457,2330,242,182.9,15864,16320,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,57,388,2300,362,113.2,16353,16740,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,58,213,2376,374.4,10.7,16775,16987,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,59,316,2388,500.9,162.8,17018,17333,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,60,243,2454,489.1,245.6,17370,17612,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,61,469,2452,520.7,133.5,17655,18123,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,62,652,2489,705.5,196.3,18162,18813,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,63,288,2548,756.8,279.8,18847,19134,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,64,272,2469,774.2,197.5,19160,19431,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,65,446,2348,839.7,196,19454,19899,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,66,254,2427,909.7,302.2,19940,20193,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,67,457,2433,1016.2,282,20218,20674,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,68,400,2353,1045.6,372.6,20698,21097,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,4_2_F1,1,69,65,2403,1014.9,374.9,21113,21177,VisualSearch,female,ng090ws.jpg,Search,NA,NA,NA
6,5_1_m2,2,12,180,1718,312.2,177.3,3139,3318,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,55,292,1619,201.2,782.9,17427,17718,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,56,326,1649,272.4,1067.7,17754,18079,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,57,208,1639,706.1,1044.9,18121,18328,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,58,410,1623,630,947.7,18355,18764,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,59,301,1726,764.5,904.5,18789,19089,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,60,166,1782,817.6,895.3,19108,19273,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,61,561,1690,702.5,732.3,19306,19866,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,62,338,1688,817.1,462.4,19911,20248,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
6,5_1_m2,2,63,296,1665,687.4,534.9,20274,20569,VisualSearch,male,ng021ws.jpg,Count,NA,NA,NA
