Trial,ParticipantID,SearchOrder,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
1,3_1_f1,1,65,LEFT,0.95,40,158.78,23.68,false,19931,19970,331.2,671.4,277.1,665.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,66,RIGHT,7.1,61,379.37,116.37,false,20312,20372,255.1,667,658,697.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,67,LEFT,1.66,23,114.42,72.39,false,20551,20573,635.3,699.8,550,671.1,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,68,LEFT,2.31,42,226,55.06,false,20776,20817,554.5,673.9,426,655.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,69,LEFT,0.94,18,63.61,52.1,false,21031,21048,396.3,649.6,349.2,668.5,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,27,LEFT,1.17,19,79.74,61.45,false,7753,7771,222.4,573.3,156.4,562.2,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,28,DOWN,3.88,57,240.02,68.06,false,8061,8117,174.1,553.2,235.7,711.1,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,29,RIGHT,1.47,22,99.95,66.7,false,8504,8525,230.5,697,304.9,666.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,30,RIGHT,0.94,17,65.1,55.06,false,8765,8781,289.9,678.9,343.7,682.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,31,DOWN,6.53,60,376.61,108.78,false,9234,9293,342,680.2,222.5,953.8,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,32,UP,1.48,37,136.42,39.96,false,9550,9586,247.1,959.1,297,903.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,14,LEFT,1,18,67.5,55.75,false,4482,4499,1501.6,776.4,1443.9,778.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,15,RIGHT,2.49,43,229.46,57.81,false,4715,4757,1455.9,782.6,1597.8,765.2,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,16,UP,0.71,13,53.5,54.44,false,5024,5036,1623.5,768.8,1631.7,738.8,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,17,UP,1.65,38,151.96,43.51,false,5181,5218,1628,744,1660.8,677.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,18,DOWN,0.51,11,41.8,46.72,false,5432,5442,1654.5,669.3,1673.5,686.2,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,34,UP,0.66,12,48.32,54.77,false,9984,9995,502.8,1019.4,475,998.2,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_1_f1,1,26,LEFT,2.53,43,233.54,58.82,false,7487,7529,366,487.9,250.3,549.8,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,3_2_f,NA,6,.,0.42,18,50.22,23.6,false,2407,2424,951.4,418.4,973.3,423.5,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,9,.,0.35,7,38.23,50.54,false,4308,4314,972.8,660.7,953.4,658.8,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,8,DOWN,6.57,40,262.4,164.23,false,3918,3957,972.9,410.7,974.5,677.4,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,10,UP,6.64,41,236.13,162.02,false,4903,4943,953.8,630.8,957.4,363.1,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,11,DOWN,1,17,62.94,58.66,false,5989,6005,959.4,379,941.7,416.2,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,4,UP,0.55,10,47.01,55.32,false,1111,1120,956.6,436.5,953.3,414.7,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,3,UP,1.01,17,74.45,59.19,false,743,759,952.1,506.6,964.8,467.4,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,2,DOWN,5.64,43,221.92,131.24,false,554,596,786.2,319.5,952.2,507.6,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,7,.,0.33,7,30.11,46.95,false,3663,3669,971.1,421.3,972.3,408.3,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,1,UP,9.67,47,307.4,205.69,false,65,111,809.6,681.2,787,291,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,12,UP,0.69,16,46.8,43.33,false,6256,6271,951.3,414.8,952.8,387.4,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,3_2_f,NA,5,.,0.3,182,1655.23,1.63,true,1397,1578,946.6,433.4,935.5,424.9,SocialEngagement,female,m_pl_o1_dir_-o,NA,m,dir,-o
1,4_1_F,NA,1,DOWN,NA,6435,0,NA,false,1,6435,NA,NA,NA,NA,SocialEngagement,female,f_pl_o1_dir_+o,NA,f,dir,+o
1,4_2_F1,1,15,LEFT,13.91,67,365.07,207.58,false,7284,7350,1680,94.7,917.7,125.8,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,16,LEFT,8.87,51,318.3,173.93,false,7597,7647,923.7,124.2,447.7,170.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,18,LEFT,1.34,18,89.8,74.25,false,8468,8485,1594.8,159.4,1526.7,180.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,19,DOWN,0.89,17,60.16,52.35,false,8858,8874,1516.4,174.4,1488.4,203.2,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,20,LEFT,14.88,56,481.07,265.63,false,9145,9200,1494.9,196.1,808.8,516.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,21,LEFT,9.53,47,345.85,202.71,false,9383,9429,811,501.7,279.9,496.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,17,RIGHT,20.91,143,437.67,146.21,true,7769,7911,453.9,201.4,1598.6,85.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,31,LEFT,5.58,35,272.58,159.33,false,12599,12633,998.5,792.9,696.8,729.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,32,LEFT,7.71,50,341.93,154.18,false,12968,13017,680.7,736.7,246.4,680,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,33,RIGHT,13.25,189,544.96,70.12,false,13289,13477,222.6,679.9,974.8,741.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,34,LEFT,1.07,22,86.93,48.7,false,13530,13551,982,734.4,935.5,763,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,35,RIGHT,9.67,44,402,219.87,false,13852,13895,933,761.9,1474.5,840.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,36,DOWN,2.33,25,162,93.32,false,14203,14227,1464.7,894.6,1476.4,999.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,37,UP,0.83,15,59.32,55.04,false,14487,14501,1475.1,1004.4,1473.8,966.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,38,UP,10.07,62,413.67,162.38,false,14657,14718,1467,975.9,1695,570.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,39,UP,12.55,69,456.03,181.84,false,15060,15128,1689.3,588.9,1683.9,77,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,40,DOWN,1.73,19,119.06,91.18,false,15398,15416,1670.9,91.7,1618.6,149.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,41,LEFT,17.17,58,452.77,295.96,false,15693,15750,1611.6,155.9,673.9,228.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,42,DOWN,7.19,35,348.52,205.47,false,16031,16065,673.2,217.8,538.1,485.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,43,DOWN,2.36,25,146.14,94.23,false,16479,16503,540.3,478.9,504.8,571.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,44,UP,5.18,32,271,161.77,false,16669,16700,514.1,557.2,706.5,403,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,45,DOWN,7.64,49,377.49,155.91,false,17077,17125,703,411.5,468.5,671.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,46,UP,2.75,27,170.09,101.69,false,17317,17343,460.9,698.8,424.4,587.1,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,47,RIGHT,18.6,63,409.02,295.23,false,17851,17913,399.9,607.4,1451.5,623,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,48,UP,1.47,27,122.92,54.55,false,18269,18295,1437.1,622,1495.6,578.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,49,UP,10.6,68,454.49,155.94,false,18547,18614,1501.1,587.5,1607,164.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,50,LEFT,2.96,34,110.71,86.96,false,19043,19076,1606,175.2,1485.1,96.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,51,LEFT,13.87,58,372.2,239.07,false,19428,19485,1472.2,100.5,727.9,185.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,52,LEFT,8.02,46,280.9,174.28,false,19935,19980,745.7,172,313.4,228,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,53,DOWN,4.18,44,305.83,94.94,false,20328,20371,313.7,207.2,297.6,373.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,54,DOWN,3.54,26,224.54,136.1,false,20666,20691,303,392,285.4,536,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,55,RIGHT,15.31,58,456.37,264.03,false,20940,20997,275,546,1123.7,473.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,22,DOWN,3.94,30,208.21,131.38,false,10159,10188,295.8,471.4,259.1,632.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,23,RIGHT,8.09,62,375.6,130.55,false,10577,10638,267.9,620.9,722.4,665.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,24,DOWN,0.64,16,47.96,39.95,false,10661,10676,708,654.7,714.3,680.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,25,UP,3.29,44,183.69,74.78,false,10776,10819,701.7,673.7,798.1,558.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,26,RIGHT,1.99,24,131.69,83.1,false,11066,11089,794.7,559.1,881.1,509.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,27,RIGHT,6.96,45,284.77,154.61,false,11333,11377,884.9,499,1263.7,477.9,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,28,RIGHT,1.84,23,140.63,80.05,false,11755,11777,1248,479.8,1321.8,429.4,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,29,DOWN,8.39,52,337.02,161.33,false,11969,12020,1326.8,455.4,1090.8,753.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,30,LEFT,1.92,24,146.58,80.05,false,12220,12243,1094.8,767.4,988.3,780,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,14,UP,4.18,37,291.57,113.06,false,7068,7104,1689.4,275.5,1686.4,108.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,13,UP,6.4,33,333.18,193.93,false,6850,6882,1724.4,551.7,1716.1,289.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,1,DOWN,NA,2946,212.82,NA,false,1,2946,NA,NA,1164.5,362.5,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,8,UP,2.21,31,136.6,71.31,false,5143,5173,1428.8,513.6,1440.6,424.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,4,DOWN,4.2,50,250.97,83.93,false,3720,3769,476.5,419.4,390.7,578.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,5,RIGHT,11.36,41,493.49,277.15,false,4034,4074,377.7,606.7,1010.6,578.3,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,3,DOWN,5.85,50,295.33,117.08,false,3448,3497,696.9,212,499.8,393.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,12,UP,3.59,34,151.15,105.57,false,6487,6520,1638.9,599.3,1732.6,466.7,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,9,DOWN,8.3,40,363.74,207.4,false,5496,5535,1434,464.2,1450.8,812,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,6,LEFT,0.82,20,75.07,41.05,false,4513,4532,988.2,643.3,946.7,657,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,7,RIGHT,9.49,41,385.75,231.39,false,4738,4778,947.9,682.7,1435.6,533.6,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,10,UP,6.91,52,395.2,132.85,false,6105,6156,1448.8,851.4,1641,592,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,11,UP,0.57,8,36.11,70.91,false,6286,6293,1640.7,594.7,1642.9,571.1,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,4_2_F1,1,2,LEFT,1.1,143,177.93,7.66,true,3135,3277,1171.9,376.9,1116.3,392,VisualSearch,female,ng021ws.jpg,Count,NA,NA,NA
1,5_1_m2,2,13,RIGHT,1.45,19,95.46,76.38,false,3641,3659,1674.5,697.8,1743.4,661.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,7,LEFT,4.25,34,195.42,124.86,false,1755,1788,1673.6,866.9,1424.2,866.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,8,UP,1.69,21,103.47,80.49,false,2214,2234,1420.6,867.5,1406.5,794.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,9,RIGHT,3.09,27,164.15,114.32,false,2523,2549,1400.2,798.7,1565.5,749.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,10,LEFT,3.36,27,188.12,124.33,false,2740,2766,1563.7,739.6,1373.8,718.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,11,RIGHT,3.22,32,160.47,100.67,false,2935,2966,1374.9,714.8,1549.4,672.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,12,RIGHT,2.65,27,139.08,98.08,false,3294,3320,1532.4,683.5,1683,704.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,14,.,0.38,7,35.42,54.37,false,3956,3962,1729.5,670,1728.6,653.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,15,UP,0.91,18,69.52,50.67,false,4131,4148,1709.3,650.7,1733.1,616.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,16,.,0.46,8,38.47,57.28,false,4476,4483,1720.2,619.3,1725.7,600.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,17,DOWN,0.83,15,60.72,55.02,false,4761,4775,1719.7,606.1,1699.8,637.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,18,UP,0.57,9,50.2,63.85,false,5020,5028,1703.1,632.1,1683.5,612.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,25,LEFT,1.8,22,117.57,81.89,false,7768,7789,1389.3,688.6,1288.9,699.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,26,DOWN,1.71,19,102.59,89.86,false,8219,8237,1267.8,689.8,1203.3,743,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,27,LEFT,4.63,35,230.41,132.42,false,8789,8823,1200.3,746.9,961.2,826.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,28,RIGHT,6.08,39,262.13,155.82,false,9109,9147,961.2,842.1,1226.1,678.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,29,LEFT,1.67,21,108.8,79.33,false,9410,9430,1211.1,688.2,1118.6,694.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,30,RIGHT,1.93,23,117.39,83.79,false,9621,9643,1127.1,694.3,1231.1,674.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,31,LEFT,2.23,22,141.02,101.41,false,10107,10128,1227,684.3,1102.8,687.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,19,LEFT,0.71,11,56.69,64.2,false,5582,5592,1669.2,623.8,1630.6,633.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,20,LEFT,1.89,22,134.38,85.92,false,5800,5821,1638.1,633.2,1544.1,673.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,21,LEFT,1.45,21,91.09,68.93,false,6206,6226,1557.5,663.4,1476.4,652.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,22,UP,0.91,14,63.85,65.09,false,6725,6738,1458.3,651,1488.2,620,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,23,DOWN,1.86,23,117.08,80.94,false,7204,7226,1478.8,634.3,1429.4,703.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,24,LEFT,0.69,10,54.07,69.15,false,7474,7483,1425.2,700.2,1389.9,687.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,2,DOWN,3.57,37,238.47,96.55,false,491,527,815.5,731.3,936,854,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,3,LEFT,7.19,52,298.6,138.22,false,835,886,928.2,840.5,517.5,846.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,4,RIGHT,17.35,53,466.4,327.43,false,964,1016,510.7,852.3,1519.4,874.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,5,RIGHT,3.81,29,204.29,131.42,false,1359,1387,1477.1,900.6,1692.8,953.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,6,UP,1.76,23,105.65,76.63,false,1584,1606,1679.1,964.2,1676.8,884.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,47,RIGHT,0.65,14,48,46.27,false,18322,18335,971.7,667.1,1001.5,652.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,48,.,0.41,9,39.05,45.88,false,18598,18606,1000.5,653.4,998.7,636.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,49,UP,0.62,10,50.51,62.41,false,18942,18951,1002.2,648.1,987,625,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,50,DOWN,1.61,22,117.34,73.26,false,19588,19609,980.8,620.9,941.3,680.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,51,RIGHT,0.56,15,36.09,37.02,false,19839,19853,940.5,675.8,971,672.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,32,RIGHT,1.08,16,75.29,67.74,false,10346,10361,1096.3,682,1146.8,657.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,33,RIGHT,2.48,27,121.17,91.7,false,10998,11024,1141,659.8,1278.9,659.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,34,RIGHT,1.49,21,95.7,70.78,false,11425,11445,1256.4,664.5,1333.6,641.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,35,RIGHT,0.94,19,57.95,49.69,false,12209,12227,1289.8,637.4,1331.9,613.9,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,36,LEFT,1.43,17,95.85,84.06,false,12900,12916,1309.7,604.8,1232.2,617.3,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,42,RIGHT,1.62,21,104.71,77.03,false,15814,15834,1066.8,615.2,1149,641.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,43,DOWN,0.76,12,57.16,63.08,false,16904,16915,1121.5,639.8,1094.4,663.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,44,RIGHT,0.81,15,62.32,53.77,false,17312,17326,1083.2,671.9,1124.8,659.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,45,DOWN,0.98,15,67.58,65.37,false,17760,17774,1119,662.7,1103.5,701.9,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,46,LEFT,2.12,22,135.38,96.23,false,17936,17957,1109.3,695.7,996.1,672,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,37,LEFT,0.8,14,59.22,56.79,false,13372,13385,1224.6,617.2,1180.6,616.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,38,.,0.29,8,35.86,36.77,false,13974,13981,1169.2,610.7,1153.7,607.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,39,LEFT,0.74,13,51.54,57.29,false,14381,14393,1153.7,605,1113,609.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,40,.,0.49,9,43.47,54.22,false,15164,15172,1114.2,614.5,1087.5,612,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,41,.,0.47,9,30.48,52.32,false,15461,15469,1086,609.7,1062.7,618.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,1,DOWN,5.4,33,295.7,163.71,false,347,379,847.1,519.9,807,741,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,53,DOWN,NA,31,945.43,NA,true,21154,21184,932.3,691.8,NA,NA,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_1_m2,2,52,LEFT,0.8,16,59.4,50.21,false,20454,20469,972,670.2,935.7,689.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,5_2_m,NA,3,DOWN,4.61,31,265.67,148.85,false,2688,2718,968.4,415.7,953.6,601.1,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,5,DOWN,0.72,12,53.52,60.31,false,3477,3488,1003.7,394,1007.8,422.5,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,2,.,0.41,8,40.46,51.46,false,904,911,979.8,447.4,974,431.6,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,1,RIGHT,2.02,23,132.18,87.62,false,614,636,889.9,438.7,997.5,452.5,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,5_2_m,NA,4,UP,6.42,38,294.32,168.88,false,3294,3331,974.1,645.2,1007.2,387.1,SocialEngagement,male,f_pl_o1_dir_+o,NA,f,dir,+o
1,6_1_m,NA,3,.,0.34,18,51.87,18.81,false,4801,4818,1030.5,439.7,1022.7,451.9,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_1_m,NA,2,.,0.11,17,42.65,6.43,false,1995,2011,1014.6,434.8,1009.1,433.2,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_1_m,NA,1,LEFT,2.41,41,254.89,58.78,false,558,598,1135.8,423.8,1013.7,458.1,SocialEngagement,male,f_pl_o1_div_-o,NA,f,div,-o
1,6_3_m2,2,24,.,0.3,7,32.7,42.73,false,10610,10616,469.8,608.4,486.5,606.9,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,25,DOWN,0.68,12,51.22,56.78,false,10949,10960,498.2,606.8,522.5,628.6,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,26,RIGHT,0.86,13,58.36,66.16,false,11173,11185,521.2,631.5,568.3,623.9,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,27,UP,0.51,10,44.77,51.01,false,11344,11353,567.1,623,551.8,605.2,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,28,DOWN,0.61,13,44.14,46.6,false,11865,11877,534.6,610.2,543.8,634.4,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,29,RIGHT,0.78,11,59.92,70.99,false,12427,12437,559.3,635,593,655.7,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,1,DOWN,11.87,53,419.02,224.01,false,407,459,869.8,276.3,960.5,754.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,2,DOWN,1.34,24,87.45,56.02,false,628,651,958.2,712,921.4,761.5,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,3,UP,4.52,43,146.38,105.08,false,869,911,925.8,767.5,859.5,585.8,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,4,LEFT,8.41,47,292.36,179,false,1143,1189,881.1,627.1,411.2,613.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,5,LEFT,6.46,49,296.29,131.76,false,1346,1394,477.4,606.2,194.2,785.1,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,6,UP,0.54,10,45.3,54.43,false,1563,1572,213.7,736.6,217.7,713.3,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
1,6_3_m2,2,7,UP,0.51,10,45.5,51.2,false,2062,2071,238,668,238.8,646.3,VisualSearch,male,ng090ws.jpg,Search,NA,NA,NA
